epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8221062421798706,0.387546569108963,0.001,0.8190249800682068,0.3934532403945923
1,0.8790062665939331,0.2850400507450104,0.001,0.8346999883651733,0.3677288293838501
2,0.8901625275611877,0.2629925012588501,0.001,0.8942499756813049,0.24932992458343506
3,0.8959375023841858,0.2504061162471771,0.001,0.9012249708175659,0.24231640994548798
4,0.8998187780380249,0.24213889241218567,0.001,0.9021000266075134,0.23836147785186768
5,0.9013000130653381,0.23760749399662018,0.001,0.9106000065803528,0.21911892294883728
6,0.9035312533378601,0.23258665204048157,0.001,0.8928750157356262,0.2709525525569916
7,0.9039812684059143,0.23074348270893097,0.001,0.9079999923706055,0.22276850044727325
8,0.9060437679290771,0.22733458876609802,0.001,0.8915249705314636,0.27678558230400085
9,0.9072437286376953,0.22537633776664734,0.001,0.850600004196167,0.3335474729537964
10,0.9071687459945679,0.22344255447387695,0.001,0.9093999862670898,0.219209685921669
11,0.907462477684021,0.22292180359363556,0.001,0.8757249712944031,0.3069613575935364
12,0.9080687761306763,0.22197702527046204,0.001,0.9122750163078308,0.21483254432678223
13,0.9089249968528748,0.21969982981681824,0.001,0.90625,0.2369084507226944
14,0.909318745136261,0.21935461461544037,0.001,0.8178250193595886,0.40584099292755127
15,0.909262478351593,0.21901766955852509,0.001,0.9086999893188477,0.221292644739151
16,0.9099437594413757,0.21650710701942444,0.001,0.9088500142097473,0.2225409597158432
17,0.9108499884605408,0.215577632188797,0.001,0.9048500061035156,0.23460513353347778
18,0.9109187722206116,0.2157772183418274,0.001,0.9114750027656555,0.21780163049697876
19,0.9113937616348267,0.21457883715629578,0.001,0.9037250280380249,0.23118403553962708
20,0.9114875197410583,0.21402493119239807,0.001,0.9150500297546387,0.21725903451442719
21,0.9111562371253967,0.21309855580329895,0.001,0.9159500002861023,0.2045103758573532
22,0.9120374917984009,0.212724968791008,0.001,0.8779500126838684,0.27623775601387024
23,0.9120687246322632,0.21241304278373718,0.001,0.9081249833106995,0.23895251750946045
24,0.9121812582015991,0.2116188406944275,0.001,0.9150500297546387,0.22546367347240448
25,0.9127312302589417,0.21058540046215057,0.001,0.9076499938964844,0.2292136698961258
26,0.9124125242233276,0.21140380203723907,0.001,0.9139999747276306,0.21626481413841248
27,0.9137187600135803,0.20987780392169952,0.001,0.9110000133514404,0.21959048509597778
28,0.913506269454956,0.20906506478786469,0.001,0.9068750143051147,0.2223411649465561
29,0.9139999747276306,0.20906277000904083,0.001,0.9010249972343445,0.23574423789978027
30,0.9135437607765198,0.20818288624286652,0.001,0.9114500284194946,0.2406250685453415
31,0.9133437275886536,0.2093544453382492,0.001,0.9163749814033508,0.20187318325042725
32,0.9138374924659729,0.20862802863121033,0.001,0.913224995136261,0.21184863150119781
33,0.9141062498092651,0.20712360739707947,0.001,0.8958749771118164,0.24597765505313873
34,0.9142000079154968,0.20712639391422272,0.001,0.9169750213623047,0.21589887142181396
35,0.9141937494277954,0.20694394409656525,0.001,0.9113500118255615,0.2232322245836258
36,0.9145812392234802,0.2062682807445526,0.001,0.9140999913215637,0.2109086960554123
37,0.9146624803543091,0.20632310211658478,0.001,0.9166749715805054,0.20703303813934326
38,0.9153249859809875,0.20497199892997742,0.001,0.8999500274658203,0.25711214542388916
39,0.9154312610626221,0.20550471544265747,0.001,0.916949987411499,0.2051599621772766
40,0.9153749942779541,0.20473161339759827,0.001,0.9123499989509583,0.21935808658599854
41,0.9156812429428101,0.20454947650432587,0.001,0.9156749844551086,0.21098242700099945
42,0.9181937575340271,0.19734930992126465,0.000100000005,0.9196749925613403,0.19512949883937836
43,0.9196875095367432,0.19471858441829681,0.000100000005,0.9204999804496765,0.1942620426416397
44,0.9194124937057495,0.19513729214668274,0.000100000005,0.9199749827384949,0.19565096497535706
45,0.9196624755859375,0.19437724351882935,0.000100000005,0.9202250242233276,0.195129856467247
46,0.9197999835014343,0.19437573850154877,0.000100000005,0.9207500219345093,0.1959378719329834
47,0.9205750226974487,0.19309157133102417,0.000100000005,0.9199000000953674,0.19509679079055786
48,0.9197937250137329,0.19419369101524353,0.000100000005,0.9207500219345093,0.1940285563468933
49,0.919712483882904,0.19409701228141785,0.000100000005,0.9210749864578247,0.19538290798664093
50,0.9199812412261963,0.19411145150661469,0.000100000005,0.9211500287055969,0.19499067962169647
51,0.9206749796867371,0.1927729696035385,0.000100000005,0.9211999773979187,0.19404268264770508
52,0.920143723487854,0.19348964095115662,0.000100000005,0.9210500121116638,0.1959916204214096
53,0.9203687310218811,0.19285647571086884,0.000100000005,0.9210000038146973,0.194752499461174
54,0.9207437634468079,0.19270063936710358,0.000100000005,0.9197250008583069,0.19718623161315918
55,0.9197250008583069,0.19227652251720428,0.000100000005,0.9212999939918518,0.19456858932971954
56,0.9204312562942505,0.19241464138031006,0.000100000005,0.9204750061035156,0.19551807641983032
57,0.9205250144004822,0.19176138937473297,0.000100000005,0.9198499917984009,0.19552533328533173
58,0.9204624891281128,0.19208233058452606,0.000100000005,0.9186750054359436,0.19581696391105652
59,0.9208812713623047,0.19092662632465363,1.0000001e-05,0.9208750128746033,0.19374068081378937
60,0.9215624928474426,0.19027408957481384,1.0000001e-05,0.9208999872207642,0.19364993274211884
61,0.9209874868392944,0.19148418307304382,1.0000001e-05,0.9207500219345093,0.19352121651172638
62,0.9212625026702881,0.19135113060474396,1.0000001e-05,0.9209750294685364,0.19365453720092773
63,0.9205999970436096,0.19123640656471252,1.0000001e-05,0.9207749962806702,0.1935083270072937
64,0.9208312630653381,0.1909208744764328,1.0000001e-05,0.9211500287055969,0.193487286567688
65,0.9214125275611877,0.1909121423959732,1.0000001e-05,0.9209250211715698,0.19340169429779053
66,0.9214125275611877,0.19165271520614624,1.0000001e-05,0.9209499955177307,0.19363075494766235
67,0.9213562607765198,0.19092582166194916,1.0000001e-05,0.9209250211715698,0.19352266192436218
68,0.9206125140190125,0.1916246861219406,1.0000001e-05,0.9208750128746033,0.19352254271507263
69,0.9212999939918518,0.19096191227436066,1.0000001e-05,0.9209750294685364,0.19342096149921417
70,0.9207249879837036,0.19095048308372498,1.0000001e-05,0.9211500287055969,0.1934649795293808
71,0.9214875102043152,0.19076357781887054,1.0000001e-05,0.9209499955177307,0.1934628039598465
72,0.9214000105857849,0.19109821319580078,1.0000001e-05,0.9206249713897705,0.19347155094146729
73,0.9207437634468079,0.191016286611557,1.0000001e-05,0.9213500022888184,0.19342584908008575
