epoch,accuracy,loss,lr,val_accuracy,val_loss
52,0.8610875010490417,0.32001927495002747,0.000100000005,0.8633750081062317,0.3180478811264038
53,0.8617125153541565,0.3196835219860077,0.000100000005,0.8631749749183655,0.31795620918273926
54,0.8622999787330627,0.3187342882156372,1.0000001e-05,0.8633999824523926,0.3178428113460541
55,0.8617687225341797,0.318851113319397,1.0000001e-05,0.8634250164031982,0.31772828102111816
56,0.8620437383651733,0.31875079870224,1.0000001e-05,0.8637750148773193,0.31764543056488037
57,0.8623562455177307,0.318257212638855,1.0000001e-05,0.8633750081062317,0.3176524341106415
58,0.8621125221252441,0.3187956213951111,1.0000001e-05,0.863349974155426,0.31772756576538086
59,0.8628000020980835,0.31854021549224854,1.0000001e-05,0.8636249899864197,0.3177286684513092
60,0.8624187707901001,0.3179897367954254,1.0000001e-05,0.863349974155426,0.31772786378860474
61,0.8625749945640564,0.31885260343551636,1.0000001e-05,0.8632749915122986,0.31779876351356506
62,0.8618999719619751,0.3185821771621704,1.0000001e-05,0.8634999990463257,0.3176976442337036
63,0.862068772315979,0.3190458118915558,1.0000001e-05,0.8636249899864197,0.317760705947876
64,0.8616250157356262,0.3185259997844696,1.0000001e-05,0.863349974155426,0.31773364543914795
65,0.8619687557220459,0.31856632232666016,1.0000001e-05,0.8635249733924866,0.31768399477005005
66,0.8619937300682068,0.31832677125930786,1.0000001e-06,0.8635749816894531,0.31765177845954895
67,0.8618999719619751,0.3187205195426941,1.0000001e-06,0.8632500171661377,0.3176801800727844
68,0.8629187345504761,0.3173070549964905,1.0000001e-06,0.8633000254631042,0.31764665246009827
69,0.8618999719619751,0.31834349036216736,1.0000001e-06,0.8632000088691711,0.31763485074043274
70,0.8625187277793884,0.3178004324436188,1.0000001e-06,0.8635249733924866,0.3176889419555664
71,0.8622375130653381,0.3186236321926117,1.0000001e-06,0.8633999824523926,0.31769663095474243
